timestamp,open,high,low,close,volume
1779729300,77612.46,77612.99,77510.64,77586.41,42.12185194
1779730200,77586.41,77586.41,77496.75,77512.19,19.57246402
1779731100,77512.19,77518.67,77473.51,77490.01,21.62818411
1779732000,77490.01,77593.48,77465.79,77564.83,27.67474061
1779732900,77564.82,77584.28,77524.08,77572.91,10.68283263
1779733800,77572.91,77575.75,77512.23,77547.07,31.18955233
1779734700,77547.07,77567.08,77475.03,77481.11,23.62891124
1779735600,77481.1,77485.72,77343.83,77419.56,64.40674649
1779736500,77419.56,77455.99,77365.17,77447.62,38.20646076
1779737400,77447.61,77450.31,77274.15,77340.26,44.12555512
1779738300,77340.26,77395.86,77326.47,77369.05,38.63168521
1779739200,77369.05,77408.13,77341.95,77361.31,29.70871654
1779740100,77361.31,77434.99,77353.56,77360.44,25.82096935
1779741000,77360.43,77400.77,77134.78,77199.99,47.78934178
1779741900,77200.02,77273.37,77170.31,77199.04,76.26735781
1779742800,77199.05,77295.0,77199.04,77295.0,29.95500348
1779743700,77294.99,77295.0,77202.63,77286.62,21.56351082
1779744600,77286.61,77295.0,77195.35,77232.69,26.94929056
1779745500,77232.68,77323.99,77225.86,77297.26,29.76317142
1779746400,77297.26,77377.49,77203.51,77333.52,45.8588077
1779747300,77333.52,77357.43,77188.21,77219.99,30.08588686
1779748200,77219.99,77219.99,76965.02,77113.89,92.73179235
1779749100,77113.89,77168.31,77036.01,77043.97,22.59475926
1779750000,77043.96,77218.1,76984.19,77217.22,23.50709248
1779750900,77217.22,77257.84,77175.54,77205.98,23.67285482
1779751800,77205.99,77290.0,77183.29,77259.0,17.20523033
1779752700,77259.0,77300.0,77210.65,77249.07,27.43123484
1779753600,77249.07,77278.0,77134.0,77155.07,29.23622185
1779754500,77155.06,77171.66,77013.01,77048.03,33.01039241
1779755400,77048.02,77123.0,76750.0,76795.0,126.18717887
1779756300,76796.27,76856.41,76485.01,76700.71,97.77234789
1779757200,76699.53,76788.93,76542.0,76755.81,59.71089161
1779758100,76755.81,76803.14,76649.22,76709.24,38.56805292
1779759000,76709.25,76709.25,76502.51,76589.76,50.90752222
1779759900,76589.75,76719.61,76575.7,76667.46,37.19909125
1779760800,76667.47,76730.98,76550.0,76683.87,49.42932797
1779761700,76680.22,76697.6,76575.69,76591.23,39.0398695
1779762600,76591.24,76650.0,76507.25,76511.24,56.42232737
1779763500,76511.25,76600.0,76428.0,76586.05,54.86192837
1779764400,76586.06,76586.06,76478.94,76481.55,25.33934473
1779765300,76481.55,76526.33,76385.0,76506.0,48.97699517
1779766200,76506.01,76632.99,76472.2,76563.69,25.88608774
1779767100,76563.69,76593.02,76551.92,76571.73,14.00838086
1779768000,76571.73,76618.26,76518.0,76583.43,87.70782406
1779768900,76583.43,76671.0,76520.01,76649.22,29.28496566
1779769800,76649.22,76734.4,76645.35,76689.6,32.31163344
1779770700,76689.59,76734.36,76660.83,76660.84,28.35249643
1779771600,76660.84,76754.74,76618.26,76715.98,45.68549364
1779772500,76715.98,76804.02,76715.98,76761.77,40.28145917
1779773400,76761.77,76900.0,76761.77,76827.24,28.91498451
1779774300,76827.24,76837.24,76760.7,76830.0,27.94342256
1779775200,76830.0,76830.0,76730.01,76792.09,40.46756728
1779776100,76792.1,76827.28,76664.01,76753.71,25.04081006
1779777000,76753.72,76969.55,76742.1,76888.01,45.09848877
1779777900,76888.0,76893.4,76810.84,76817.55,14.31782774
1779778800,76817.55,76840.32,76573.33,76600.01,24.95168731
1779779700,76600.0,76627.99,76514.36,76606.15,31.66489786
1779780600,76606.15,76606.15,76512.45,76556.1,23.2648925
1779781500,76556.11,76676.0,76552.56,76629.9,12.64133655
1779782400,76629.9,76723.61,76592.0,76694.18,13.82854484
1779783300,76694.17,76729.13,76627.03,76716.01,15.7919843
1779784200,76716.01,76766.96,76662.01,76739.28,9.63778791
1779785100,76739.29,76749.35,76632.32,76637.97,18.96503153
1779786000,76637.96,76658.45,76572.39,76598.0,23.43607931
1779786900,76598.0,76721.41,76557.52,76649.98,34.09347382
1779787800,76649.99,76697.74,76575.68,76599.53,43.53753458
1779788700,76599.54,76616.6,76556.83,76586.07,26.80164964
1779789600,76586.07,76630.0,76488.01,76621.17,27.45601624
1779790500,76621.18,77173.06,76621.18,77138.22,52.31443976
1779791400,77138.22,77472.82,77068.5,77417.15,110.88258704
1779792300,77417.15,77543.46,77310.01,77343.72,137.62700839
1779793200,77343.81,77428.4,77169.96,77178.52,61.31905321
1779794100,77178.53,77271.21,77125.69,77143.77,57.32453092
1779795000,77143.78,77232.93,77077.79,77134.2,33.95086804
1779795900,77134.2,77186.59,77090.74,77097.98,34.59843059
1779796800,77097.99,77155.5,76785.62,76967.94,96.70158379
1779797700,76967.95,77021.36,76862.98,76928.67,72.61238663
1779798600,76932.7,77024.01,76876.28,77012.45,56.18193645
1779799500,77013.29,77058.73,76968.97,77047.92,119.07386887
1779800400,77047.92,77065.0,76959.16,76999.44,48.02973453
1779801300,76999.44,77007.2,76697.92,76698.04,133.9946619
1779802200,76698.05,76900.45,76578.34,76805.62,100.15041163
1779803100,76805.61,77376.69,76805.61,77146.03,196.58297469
1779804000,77146.29,77327.64,77051.85,77327.64,89.73357577
1779804900,77330.41,78015.46,77275.25,77875.84,641.78164761
1779805800,77873.99,77924.07,76656.92,76721.05,443.0043685
1779806700,76723.13,77104.98,76614.9,76804.55,267.38709792
1779807600,76804.55,76913.99,76578.0,76864.42,229.67999995
